date,currency_pair,close_price
2000-10-27,SEKUSD,10.1238
2000-10-27,SGDUSD,1.7558
2000-10-27,THBUSD,43.77
2000-10-27,TWDUSD,32.26
2000-10-27,ZARUSD,7.606
2000-10-30,AUDUSD,1.9102
2000-10-30,BRLUSD,1.9185
2000-10-30,CADUSD,1.5311
2000-10-30,CHFUSD,1.8068
2000-10-30,CNYUSD,8.278
2000-10-30,DKKUSD,8.63
2000-10-30,EURUSD,1.186
2000-10-30,GBPUSD,0.6882
2000-10-30,HKDUSD,7.7997
2000-10-30,INRUSD,46.78
2000-10-30,JPYUSD,108.99
2000-10-30,KRWUSD,1140.0
2000-10-30,LKRUSD,79.5
2000-10-30,MXNUSD,9.604
2000-10-30,MYRUSD,3.8
2000-10-30,NOKUSD,9.3725
2000-10-30,NZDUSD,2.4783
2000-10-30,SEKUSD,10.06
2000-10-30,SGDUSD,1.7556
2000-10-30,THBUSD,43.79
2000-10-30,TWDUSD,32.35
2000-10-30,ZARUSD,7.559
2000-10-31,AUDUSD,1.9301
2000-10-31,BRLUSD,1.908
2000-10-31,CADUSD,1.5273
2000-10-31,CHFUSD,1.7978
2000-10-31,CNYUSD,8.2775
2000-10-31,DKKUSD,8.77
2000-10-31,EURUSD,1.1784
2000-10-31,GBPUSD,0.6894
2000-10-31,HKDUSD,7.7995
2000-10-31,INRUSD,46.9
2000-10-31,JPYUSD,109.15
2000-10-31,KRWUSD,1139.0
2000-10-31,LKRUSD,79.46
2000-10-31,MXNUSD,9.564
2000-10-31,MYRUSD,3.8
2000-10-31,NOKUSD,9.279
2000-10-31,NZDUSD,2.524
2000-10-31,SEKUSD,9.997
2000-10-31,SGDUSD,1.7568
2000-10-31,THBUSD,44.06
2000-10-31,TWDUSD,32.35
2000-10-31,ZARUSD,7.56
2000-11-01,AUDUSD,1.9131
2000-11-01,BRLUSD,1.909
2000-11-01,CADUSD,1.5263
2000-11-01,CHFUSD,1.7765
2000-11-01,CNYUSD,8.2773
2000-11-01,DKKUSD,8.67
2000-11-01,EURUSD,1.165
2000-11-01,GBPUSD,0.6919
2000-11-01,HKDUSD,7.797
2000-11-01,INRUSD,46.82
2000-11-01,JPYUSD,108.48
2000-11-01,KRWUSD,1138.3
2000-11-01,LKRUSD,79.1
2000-11-01,MXNUSD,9.581
2000-11-01,MYRUSD,3.8
2000-11-01,NOKUSD,9.202
2000-11-01,NZDUSD,2.5284
2000-11-01,SEKUSD,9.892
2000-11-01,SGDUSD,1.7447
2000-11-01,THBUSD,43.82
2000-11-01,TWDUSD,32.36
2000-11-01,ZARUSD,7.4987
2000-11-02,AUDUSD,1.9201
2000-11-02,BRLUSD,1.919
2000-11-02,CADUSD,1.5333
2000-11-02,CHFUSD,1.7799
2000-11-02,CNYUSD,8.277
2000-11-02,DKKUSD,8.677
2000-11-02,EURUSD,1.1636
2000-11-02,GBPUSD,0.6925
2000-11-02,HKDUSD,7.7951
2000-11-02,INRUSD,46.85
2000-11-02,JPYUSD,108.39
2000-11-02,KRWUSD,1134.8
2000-11-02,LKRUSD,79.15
2000-11-02,MXNUSD,9.581
2000-11-02,MYRUSD,3.8
2000-11-02,NOKUSD,9.254
2000-11-02,NZDUSD,2.5368
2000-11-02,SEKUSD,9.912
2000-11-02,SGDUSD,1.7433
2000-11-02,THBUSD,43.8
2000-11-02,TWDUSD,32.25
2000-11-02,ZARUSD,7.53
2000-11-03,AUDUSD,1.9051
2000-11-03,BRLUSD,1.937
2000-11-03,CADUSD,1.5348
2000-11-03,CHFUSD,1.7667
2000-11-03,CNYUSD,8.2768
2000-11-03,DKKUSD,8.647
2000-11-03,EURUSD,1.1609
2000-11-03,GBPUSD,0.6904
2000-11-03,HKDUSD,7.7974
2000-11-03,INRUSD,46.7
2000-11-03,JPYUSD,107.58
2000-11-03,KRWUSD,1136.3
2000-11-03,LKRUSD,79.2
2000-11-03,MXNUSD,9.61
2000-11-03,MYRUSD,3.8
2000-11-03,NOKUSD,9.231
2000-11-03,NZDUSD,2.5253
2000-11-03,SEKUSD,9.915
2000-11-03,SGDUSD,1.7335
2000-11-03,THBUSD,43.48
2000-11-03,TWDUSD,32.15
2000-11-03,ZARUSD,7.5325
2000-11-06,AUDUSD,1.8939
2000-11-06,BRLUSD,1.941
2000-11-06,CADUSD,1.5305
2000-11-06,CHFUSD,1.7725
2000-11-06,CNYUSD,8.2771
2000-11-06,DKKUSD,8.682
2000-11-06,EURUSD,1.165
2000-11-06,GBPUSD,0.6983
2000-11-06,HKDUSD,7.7982
2000-11-06,INRUSD,46.64
2000-11-06,JPYUSD,107.34
2000-11-06,KRWUSD,1135.0
2000-11-06,LKRUSD,80.06
2000-11-06,MXNUSD,9.64
2000-11-06,MYRUSD,3.8
2000-11-06,NOKUSD,9.302
2000-11-06,NZDUSD,2.5044
2000-11-06,SEKUSD,9.998
2000-11-06,SGDUSD,1.7323
2000-11-06,THBUSD,43.4
2000-11-06,TWDUSD,32.15
2000-11-06,ZARUSD,7.548
2000-11-07,AUDUSD,1.8939
2000-11-07,BRLUSD,1.9545
2000-11-07,CADUSD,1.5315
2000-11-07,CHFUSD,1.7728
2000-11-07,CNYUSD,8.2769
2000-11-07,DKKUSD,8.681
2000-11-07,EURUSD,1.1651
2000-11-07,GBPUSD,0.6988
2000-11-07,HKDUSD,7.7985
2000-11-07,INRUSD,46.7
2000-11-07,JPYUSD,107.3
2000-11-07,KRWUSD,1139.0
2000-11-07,LKRUSD,80.38
2000-11-07,MXNUSD,9.6475
2000-11-07,MYRUSD,3.8
2000-11-07,NOKUSD,9.276
2000-11-07,NZDUSD,2.5094
2000-11-07,SEKUSD,10.001
2000-11-07,SGDUSD,1.7364
2000-11-07,THBUSD,43.63
2000-11-07,TWDUSD,32.15
2000-11-07,ZARUSD,7.624
2000-11-08,AUDUSD,1.8997
2000-11-08,BRLUSD,1.955
2000-11-08,CADUSD,1.5432
2000-11-08,CHFUSD,1.7775
2000-11-08,CNYUSD,8.2772
2000-11-08,DKKUSD,8.7075
2000-11-08,EURUSD,1.1684
2000-11-08,GBPUSD,0.7024
2000-11-08,HKDUSD,7.799
2000-11-08,INRUSD,46.72
2000-11-08,JPYUSD,107.57
2000-11-08,KRWUSD,1136.5
2000-11-08,LKRUSD,80.2
2000-11-08,MXNUSD,9.618
2000-11-08,MYRUSD,3.8
2000-11-08,NOKUSD,9.295
2000-11-08,NZDUSD,2.5157
2000-11-08,SEKUSD,10.0
2000-11-08,SGDUSD,1.7383
2000-11-08,THBUSD,43.6
2000-11-08,TWDUSD,32.13
2000-11-08,ZARUSD,7.6645
2000-11-09,AUDUSD,1.904
2000-11-09,BRLUSD,1.963
2000-11-09,CADUSD,1.5455
2000-11-09,CHFUSD,1.7739
2000-11-09,CNYUSD,8.2768
2000-11-09,DKKUSD,8.6944
2000-11-09,EURUSD,1.1663
2000-11-09,GBPUSD,0.7021
2000-11-09,HKDUSD,7.799
2000-11-09,INRUSD,46.75
2000-11-09,JPYUSD,107.41
2000-11-09,KRWUSD,1132.0
2000-11-09,LKRUSD,79.9
2000-11-09,MXNUSD,9.648
2000-11-09,MYRUSD,3.8
2000-11-09,NOKUSD,9.2935
2000-11-09,NZDUSD,2.5031
2000-11-09,SEKUSD,10.022
2000-11-09,SGDUSD,1.7405
2000-11-09,THBUSD,43.6
2000-11-09,TWDUSD,32.1
2000-11-09,ZARUSD,7.7425
2000-11-10,AUDUSD,1.9157
2000-11-10,BRLUSD,1.951
2000-11-10,CADUSD,1.546
2000-11-10,CHFUSD,1.7657
2000-11-10,CNYUSD,8.2772
2000-11-10,DKKUSD,8.647
2000-11-10,EURUSD,1.1594
2000-11-10,GBPUSD,0.6991
2000-11-10,HKDUSD,7.7992
2000-11-10,INRUSD,46.78
2000-11-10,JPYUSD,107.83
2000-11-10,KRWUSD,1137.0
2000-11-10,LKRUSD,80.0
2000-11-10,MXNUSD,9.605
2000-11-10,MYRUSD,3.8
2000-11-10,NOKUSD,9.2825
2000-11-10,NZDUSD,2.5189
2000-11-10,SEKUSD,9.9685
2000-11-10,SGDUSD,1.7432
2000-11-10,THBUSD,43.73
2000-11-10,TWDUSD,32.07
2000-11-10,ZARUSD,7.602
2000-11-13,AUDUSD,1.9212
2000-11-13,BRLUSD,1.959
2000-11-13,CADUSD,1.5472
2000-11-13,CHFUSD,1.7637
2000-11-13,CNYUSD,8.2768
2000-11-13,DKKUSD,8.663
2000-11-13,EURUSD,1.1618
2000-11-13,GBPUSD,0.695
2000-11-13,HKDUSD,7.7991
2000-11-13,INRUSD,46.77
2000-11-13,JPYUSD,107.7
2000-11-13,KRWUSD,1141.0
2000-11-13,LKRUSD,80.4
2000-11-13,MXNUSD,9.5705
2000-11-13,MYRUSD,3.8
2000-11-13,NOKUSD,9.2945
2000-11-13,NZDUSD,2.5265
2000-11-13,SEKUSD,10.048
2000-11-13,SGDUSD,1.7435
2000-11-13,THBUSD,43.67
2000-11-13,TWDUSD,32.17
2000-11-13,ZARUSD,7.65
2000-11-14,AUDUSD,1.9268
2000-11-14,BRLUSD,1.945
2000-11-14,CADUSD,1.5445
2000-11-14,CHFUSD,1.7723
2000-11-14,CNYUSD,8.2773
2000-11-14,DKKUSD,8.7065
2000-11-14,EURUSD,1.1665
2000-11-14,GBPUSD,0.699
2000-11-14,HKDUSD,7.7995
2000-11-14,INRUSD,46.85
2000-11-14,JPYUSD,108.15
2000-11-14,KRWUSD,1139.0
2000-11-14,LKRUSD,80.4
2000-11-14,MXNUSD,9.495
2000-11-14,MYRUSD,3.8
2000-11-14,NOKUSD,9.3784
2000-11-14,NZDUSD,2.5265
2000-11-14,SEKUSD,10.1048
2000-11-14,SGDUSD,1.744
2000-11-14,THBUSD,43.73
2000-11-14,TWDUSD,32.18
2000-11-14,ZARUSD,7.658
2000-11-15,AUDUSD,1.922
2000-11-15,BRLUSD,1.949
2000-11-15,CADUSD,1.551
2000-11-15,CHFUSD,1.7815
2000-11-15,CNYUSD,8.2768
2000-11-15,DKKUSD,8.706
2000-11-15,EURUSD,1.1669
2000-11-15,GBPUSD,0.7014
2000-11-15,HKDUSD,7.7995
2000-11-15,INRUSD,46.83
2000-11-15,JPYUSD,108.75
2000-11-15,KRWUSD,1138.7
2000-11-15,LKRUSD,80.4
2000-11-15,MXNUSD,9.465
2000-11-15,MYRUSD,3.8
2000-11-15,NOKUSD,9.363
2000-11-15,NZDUSD,2.5094
2000-11-15,SEKUSD,10.094
2000-11-15,SGDUSD,1.7455
2000-11-15,THBUSD,43.69
2000-11-15,TWDUSD,32.15
2000-11-15,ZARUSD,7.689
2000-11-16,AUDUSD,1.9294
2000-11-16,BRLUSD,1.9475
2000-11-16,CADUSD,1.5523
2000-11-16,CHFUSD,1.7883
2000-11-16,CNYUSD,8.2773
2000-11-16,DKKUSD,8.743
2000-11-16,EURUSD,1.1721
2000-11-16,GBPUSD,0.7028
2000-11-16,HKDUSD,7.799
2000-11-16,INRUSD,46.85
2000-11-16,JPYUSD,109.08
2000-11-16,KRWUSD,1141.3
2000-11-16,LKRUSD,80.1
2000-11-16,MXNUSD,9.497
2000-11-16,MYRUSD,3.8
2000-11-16,NOKUSD,9.371
2000-11-16,NZDUSD,2.5189
2000-11-16,SEKUSD,10.14
2000-11-16,SGDUSD,1.7525
2000-11-16,THBUSD,44.165
2000-11-16,TWDUSD,32.24
2000-11-16,ZARUSD,7.685
2000-11-17,AUDUSD,1.9268
2000-11-17,BRLUSD,1.968
2000-11-17,CADUSD,1.56
2000-11-17,CHFUSD,1.7915
2000-11-17,CNYUSD,8.2769
2000-11-17,DKKUSD,8.755
2000-11-17,EURUSD,1.1743
2000-11-17,GBPUSD,0.7027
2000-11-17,HKDUSD,7.7998
2000-11-17,INRUSD,46.82
2000-11-17,JPYUSD,108.86
2000-11-17,KRWUSD,1144.5
2000-11-17,LKRUSD,80.6
2000-11-17,MXNUSD,9.478
2000-11-17,MYRUSD,3.8
2000-11-17,NOKUSD,9.391
2000-11-17,NZDUSD,2.4969
2000-11-17,SEKUSD,10.17
2000-11-17,SGDUSD,1.7545
2000-11-17,THBUSD,44.26
2000-11-17,TWDUSD,32.31
2000-11-17,ZARUSD,7.7075
2000-11-20,AUDUSD,1.9478
2000-11-20,BRLUSD,1.929
2000-11-20,CADUSD,1.5592
2000-11-20,CHFUSD,1.8
2000-11-20,CNYUSD,8.2779
2000-11-20,DKKUSD,8.7911
2000-11-20,EURUSD,1.1784
2000-11-20,GBPUSD,0.7031
2000-11-20,HKDUSD,7.7999
2000-11-20,INRUSD,46.9
2000-11-20,JPYUSD,109.79
2000-11-20,KRWUSD,1157.0
2000-11-20,LKRUSD,80.7
2000-11-20,MXNUSD,9.457
2000-11-20,MYRUSD,3.8
2000-11-20,NOKUSD,9.418
2000-11-20,NZDUSD,2.5176
2000-11-20,SEKUSD,10.2136
2000-11-20,SGDUSD,1.757
2000-11-20,THBUSD,44.38
2000-11-20,TWDUSD,32.48
2000-11-20,ZARUSD,7.7675
2000-11-21,AUDUSD,1.9562
2000-11-21,BRLUSD,1.926
2000-11-21,CADUSD,1.5553
2000-11-21,CHFUSD,1.7995
2000-11-21,CNYUSD,8.2786
2000-11-21,DKKUSD,8.826
2000-11-21,EURUSD,1.1823
2000-11-21,GBPUSD,0.7062
2000-11-21,HKDUSD,7.7999
2000-11-21,INRUSD,46.85
2000-11-21,JPYUSD,110.29
2000-11-21,KRWUSD,1168.0
2000-11-21,LKRUSD,80.9
2000-11-21,MXNUSD,9.414
2000-11-21,MYRUSD,3.8
2000-11-21,NOKUSD,9.497
2000-11-21,NZDUSD,2.5432
2000-11-21,SEKUSD,10.301
2000-11-21,SGDUSD,1.7569
2000-11-21,THBUSD,44.23
2000-11-21,TWDUSD,32.5
2000-11-21,ZARUSD,7.82
2000-11-22,AUDUSD,1.9253
2000-11-22,BRLUSD,1.929
2000-11-22,CADUSD,1.5473
2000-11-22,CHFUSD,1.805
2000-11-22,CNYUSD,8.2782
2000-11-22,DKKUSD,8.86
2000-11-22,EURUSD,1.1872
2000-11-22,GBPUSD,0.7104
2000-11-22,HKDUSD,7.8
2000-11-22,INRUSD,46.86
2000-11-22,JPYUSD,110.16
2000-11-22,KRWUSD,1179.0
2000-11-22,LKRUSD,81.0
2000-11-22,MXNUSD,9.376
2000-11-22,MYRUSD,3.8
2000-11-22,NOKUSD,9.513
2000-11-22,NZDUSD,2.5044
2000-11-22,SEKUSD,10.302
2000-11-22,SGDUSD,1.7555
2000-11-22,THBUSD,43.7
2000-11-22,TWDUSD,32.9
2000-11-22,ZARUSD,7.83
2000-11-24,AUDUSD,1.9175
2000-11-24,BRLUSD,1.959
2000-11-24,CADUSD,1.5396
2000-11-24,CHFUSD,1.8085
2000-11-24,CNYUSD,8.2779
2000-11-24,DKKUSD,8.902
2000-11-24,EURUSD,1.193
2000-11-24,GBPUSD,0.7144
2000-11-24,HKDUSD,7.8
2000-11-24,INRUSD,46.91
2000-11-24,JPYUSD,111.38
2000-11-24,KRWUSD,1191.0
2000-11-24,LKRUSD,81.0
2000-11-24,MXNUSD,9.399
2000-11-24,MYRUSD,3.8
2000-11-24,NOKUSD,9.56
2000-11-24,NZDUSD,2.5044
2000-11-24,SEKUSD,10.36
2000-11-24,SGDUSD,1.76
2000-11-24,THBUSD,43.77
2000-11-24,TWDUSD,32.9
2000-11-24,ZARUSD,7.835
2000-11-27,AUDUSD,1.9008
2000-11-27,BRLUSD,1.9625
2000-11-27,CADUSD,1.5348
2000-11-27,CHFUSD,1.7803
2000-11-27,CNYUSD,8.278
2000-11-27,DKKUSD,8.7725
2000-11-27,EURUSD,1.1765
2000-11-27,GBPUSD,0.7065
2000-11-27,HKDUSD,7.8
2000-11-27,INRUSD,46.9
2000-11-27,JPYUSD,110.7
2000-11-27,KRWUSD,1189.0
2000-11-27,LKRUSD,81.0
2000-11-27,MXNUSD,9.371
2000-11-27,MYRUSD,3.8
2000-11-27,NOKUSD,9.4325
2000-11-27,NZDUSD,2.4631
2000-11-27,SEKUSD,10.2425
2000-11-27,SGDUSD,1.7542
2000-11-27,THBUSD,43.52
2000-11-27,TWDUSD,32.9
2000-11-27,ZARUSD,7.771
2000-11-28,AUDUSD,1.9146
2000-11-28,BRLUSD,1.98
2000-11-28,CADUSD,1.5371
2000-11-28,CHFUSD,1.7633
2000-11-28,CNYUSD,8.2777
2000-11-28,DKKUSD,8.278
2000-11-28,EURUSD,1.17
2000-11-28,GBPUSD,0.7051
2000-11-28,HKDUSD,7.8005
2000-11-28,INRUSD,46.93
2000-11-28,JPYUSD,110.23
2000-11-28,KRWUSD,1189.0
2000-11-28,LKRUSD,81.1
2000-11-28,MXNUSD,9.412
2000-11-28,MYRUSD,3.8
2000-11-28,NOKUSD,9.393
2000-11-28,NZDUSD,2.4649
2000-11-28,SEKUSD,10.1694
2000-11-28,SGDUSD,1.756
2000-11-28,THBUSD,43.72
2000-11-28,TWDUSD,32.85
2000-11-28,ZARUSD,7.7875
2000-11-29,AUDUSD,1.9128
2000-11-29,BRLUSD,1.958
2000-11-29,CADUSD,1.5405
2000-11-29,CHFUSD,1.7595
2000-11-29,CNYUSD,8.2774
2000-11-29,DKKUSD,8.6975
2000-11-29,EURUSD,1.1659
2000-11-29,GBPUSD,0.7038
2000-11-29,HKDUSD,7.7999
2000-11-29,INRUSD,46.95
2000-11-29,JPYUSD,111.28
2000-11-29,KRWUSD,1204.0
2000-11-29,LKRUSD,81.2
2000-11-29,MXNUSD,9.396
2000-11-29,MYRUSD,3.8
2000-11-29,NOKUSD,9.37
2000-11-29,NZDUSD,2.474
2000-11-29,SEKUSD,10.133
2000-11-29,SGDUSD,1.7575
2000-11-29,THBUSD,43.92
2000-11-29,TWDUSD,33.08
2000-11-29,ZARUSD,7.774
2000-11-30,AUDUSD,1.9004
2000-11-30,BRLUSD,1.9722
2000-11-30,CADUSD,1.5355
2000-11-30,CHFUSD,1.7365
2000-11-30,CNYUSD,8.2777
2000-11-30,DKKUSD,8.5767
2000-11-30,EURUSD,1.1502
2000-11-30,GBPUSD,0.7037
2000-11-30,HKDUSD,7.8
2000-11-30,INRUSD,46.87
2000-11-30,JPYUSD,110.93
2000-11-30,KRWUSD,1217.0
2000-11-30,LKRUSD,81.2
2000-11-30,MXNUSD,9.41
2000-11-30,MYRUSD,3.8
2000-11-30,NOKUSD,9.284
2000-11-30,NZDUSD,2.4438
2000-11-30,SEKUSD,10.04
2000-11-30,SGDUSD,1.7547
2000-11-30,THBUSD,43.805
2000-11-30,TWDUSD,33.08
2000-11-30,ZARUSD,7.75
2000-12-01,AUDUSD,1.8615
2000-12-01,BRLUSD,1.981
2000-12-01,CADUSD,1.5389
2000-12-01,CHFUSD,1.7285
2000-12-01,CNYUSD,8.2775
2000-12-01,DKKUSD,8.51
2000-12-01,EURUSD,1.1409
2000-12-01,GBPUSD,0.6957
2000-12-01,HKDUSD,7.8001
2000-12-01,INRUSD,46.89
2000-12-01,JPYUSD,111.15
2000-12-01,KRWUSD,1211.0
2000-12-01,LKRUSD,81.1
2000-12-01,MXNUSD,9.42
2000-12-01,MYRUSD,3.8
2000-12-01,NOKUSD,9.2475
2000-12-01,NZDUSD,2.4096
2000-12-01,SEKUSD,9.9
2000-12-01,SGDUSD,1.749
2000-12-01,THBUSD,43.77
2000-12-01,TWDUSD,33.05
2000-12-01,ZARUSD,7.655
2000-12-04,AUDUSD,1.8413
2000-12-04,BRLUSD,1.984
2000-12-04,CADUSD,1.5458
2000-12-04,CHFUSD,1.706
2000-12-04,CNYUSD,8.2771
2000-12-04,DKKUSD,8.405
2000-12-04,EURUSD,1.1268
2000-12-04,GBPUSD,0.6886
2000-12-04,HKDUSD,7.7995
2000-12-04,INRUSD,46.88
2000-12-04,JPYUSD,111.07
2000-12-04,KRWUSD,1220.0
2000-12-04,LKRUSD,81.1
2000-12-04,MXNUSD,9.414
2000-12-04,MYRUSD,3.8
2000-12-04,NOKUSD,9.1575
2000-12-04,NZDUSD,2.3719
2000-12-04,SEKUSD,9.725
2000-12-04,SGDUSD,1.7445
2000-12-04,THBUSD,43.7
2000-12-04,TWDUSD,33.05
2000-12-04,ZARUSD,7.645
2000-12-05,AUDUSD,1.8501
2000-12-05,BRLUSD,1.96
2000-12-05,CADUSD,1.5438
2000-12-05,CHFUSD,1.7153
2000-12-05,CNYUSD,8.277
2000-12-05,DKKUSD,8.4705
2000-12-05,EURUSD,1.1358
2000-12-05,GBPUSD,0.694
2000-12-05,HKDUSD,7.8
2000-12-05,INRUSD,46.8
2000-12-05,JPYUSD,111.0
2000-12-05,KRWUSD,1204.0
2000-12-05,LKRUSD,81.1
2000-12-05,MXNUSD,9.375
2000-12-05,MYRUSD,3.8
2000-12-05,NOKUSD,9.184
2000-12-05,NZDUSD,2.3759
2000-12-05,SEKUSD,9.742
2000-12-05,SGDUSD,1.7438
2000-12-05,THBUSD,43.68
2000-12-05,TWDUSD,33.05
2000-12-05,ZARUSD,7.655
2000-12-06,AUDUSD,1.8355
2000-12-06,BRLUSD,1.967
2000-12-06,CADUSD,1.5323
2000-12-06,CHFUSD,1.7078
2000-12-06,CNYUSD,8.277
2000-12-06,DKKUSD,8.397
2000-12-06,EURUSD,1.1265
2000-12-06,GBPUSD,0.6961
2000-12-06,HKDUSD,7.7974
2000-12-06,INRUSD,46.78
2000-12-06,JPYUSD,110.42
2000-12-06,KRWUSD,1201.0
2000-12-06,LKRUSD,81.2
2000-12-06,MXNUSD,9.408
2000-12-06,MYRUSD,3.8
2000-12-06,NOKUSD,9.0711
2000-12-06,NZDUSD,2.3529
2000-12-06,SEKUSD,9.63
2000-12-06,SGDUSD,1.743
2000-12-06,THBUSD,43.62
2000-12-06,TWDUSD,33.05
2000-12-06,ZARUSD,7.582
2000-12-07,AUDUSD,1.8282
2000-12-07,BRLUSD,1.974
2000-12-07,CADUSD,1.5223
2000-12-07,CHFUSD,1.7015
2000-12-07,CNYUSD,8.277
2000-12-07,DKKUSD,8.39
2000-12-07,EURUSD,1.1247
2000-12-07,GBPUSD,0.6944
2000-12-07,HKDUSD,7.7975
2000-12-07,INRUSD,46.8
2000-12-07,JPYUSD,110.7
2000-12-07,KRWUSD,1201.0
2000-12-07,LKRUSD,81.2
2000-12-07,MXNUSD,9.429
2000-12-07,MYRUSD,3.8
2000-12-07,NOKUSD,9.125
2000-12-07,NZDUSD,2.3408
2000-12-07,SEKUSD,9.713
2000-12-07,SGDUSD,1.7335
2000-12-07,THBUSD,43.44
2000-12-07,TWDUSD,33.08
2000-12-07,ZARUSD,7.6175
2000-12-08,AUDUSD,1.8365
2000-12-08,BRLUSD,1.969
2000-12-08,CADUSD,1.5205
2000-12-08,CHFUSD,1.7063
2000-12-08,CNYUSD,8.2769
2000-12-08,DKKUSD,8.434
2000-12-08,EURUSD,1.1315
2000-12-08,GBPUSD,0.6924
2000-12-08,HKDUSD,7.7963
2000-12-08,INRUSD,46.8
2000-12-08,JPYUSD,111.29
2000-12-08,KRWUSD,1192.0
2000-12-08,LKRUSD,81.1
2000-12-08,MXNUSD,9.399
2000-12-08,MYRUSD,3.8
2000-12-08,NOKUSD,9.155
2000-12-08,NZDUSD,2.3397
2000-12-08,SEKUSD,9.735
2000-12-08,SGDUSD,1.7363
2000-12-08,THBUSD,43.61
2000-12-08,TWDUSD,33.06
2000-12-08,ZARUSD,7.64
2000-12-11,AUDUSD,1.8519
2000-12-11,BRLUSD,1.962
2000-12-11,CADUSD,1.5227
2000-12-11,CHFUSD,1.715
2000-12-11,CNYUSD,8.2773
2000-12-11,DKKUSD,8.498
2000-12-11,EURUSD,1.1401
2000-12-11,GBPUSD,0.6871
2000-12-11,HKDUSD,7.7969
2000-12-11,INRUSD,46.78
2000-12-11,JPYUSD,110.77
2000-12-11,KRWUSD,1184.0
2000-12-11,LKRUSD,82.1
2000-12-11,MXNUSD,9.4465
2000-12-11,MYRUSD,3.8
2000-12-11,NOKUSD,9.211
2000-12-11,NZDUSD,2.3657
2000-12-11,SEKUSD,9.7205
2000-12-11,SGDUSD,1.7332
2000-12-11,THBUSD,43.49
2000-12-11,TWDUSD,33.1
2000-12-11,ZARUSD,7.668
2000-12-12,AUDUSD,1.845
2000-12-12,BRLUSD,1.968
2000-12-12,CADUSD,1.5249
2000-12-12,CHFUSD,1.7144
2000-12-12,CNYUSD,8.2771
2000-12-12,DKKUSD,8.4945
2000-12-12,EURUSD,1.1396
2000-12-12,GBPUSD,0.6906
2000-12-12,HKDUSD,7.7974
2000-12-12,INRUSD,46.78
2000-12-12,JPYUSD,111.5
2000-12-12,KRWUSD,1191.0
2000-12-12,LKRUSD,82.1
2000-12-12,MXNUSD,9.471
2000-12-12,MYRUSD,3.8
2000-12-12,NOKUSD,9.211
2000-12-12,NZDUSD,2.373
2000-12-12,SEKUSD,9.7195
2000-12-12,SGDUSD,1.7355
2000-12-12,THBUSD,43.55
2000-12-12,TWDUSD,33.06
2000-12-12,ZARUSD,7.743
2000-12-13,AUDUSD,1.8587
2000-12-13,BRLUSD,1.965
2000-12-13,CADUSD,1.5205
2000-12-13,CHFUSD,1.7175
2000-12-13,CNYUSD,8.277
2000-12-13,DKKUSD,8.514
2000-12-13,EURUSD,1.1422
2000-12-13,GBPUSD,0.6892
2000-12-13,HKDUSD,7.8003
2000-12-13,INRUSD,46.8
2000-12-13,JPYUSD,112.4
2000-12-13,KRWUSD,1192.1
2000-12-13,LKRUSD,82.2
2000-12-13,MXNUSD,9.4505
2000-12-13,MYRUSD,3.8
2000-12-13,NOKUSD,9.247
2000-12-13,NZDUSD,2.3781
2000-12-13,SEKUSD,9.792
2000-12-13,SGDUSD,1.7415
2000-12-13,THBUSD,43.6
2000-12-13,TWDUSD,33.16
2000-12-13,ZARUSD,7.7725
2000-12-14,AUDUSD,1.8529
2000-12-14,BRLUSD,1.965
2000-12-14,CADUSD,1.5165
2000-12-14,CHFUSD,1.699
2000-12-14,CNYUSD,8.2768
2000-12-14,DKKUSD,8.418
2000-12-14,EURUSD,1.1289
2000-12-14,GBPUSD,0.6819
2000-12-14,HKDUSD,7.8003
2000-12-14,INRUSD,46.8
2000-12-14,JPYUSD,112.42
2000-12-14,KRWUSD,1203.0
2000-12-14,LKRUSD,82.25
2000-12-14,MXNUSD,9.417
2000-12-14,MYRUSD,3.8
2000-12-14,NOKUSD,9.175
2000-12-14,NZDUSD,2.3747
2000-12-14,SEKUSD,9.68
2000-12-14,SGDUSD,1.738
2000-12-14,THBUSD,43.55
2000-12-14,TWDUSD,33.1
2000-12-14,ZARUSD,7.7375
2000-12-15,AUDUSD,1.8322
2000-12-15,BRLUSD,1.965
2000-12-15,CADUSD,1.5174
2000-12-15,CHFUSD,1.6795
2000-12-15,CNYUSD,8.2768
2000-12-15,DKKUSD,8.3
2000-12-15,EURUSD,1.1135
2000-12-15,GBPUSD,0.6774
2000-12-15,HKDUSD,7.8
2000-12-15,INRUSD,46.8
2000-12-15,JPYUSD,112.55
2000-12-15,KRWUSD,1208.0
2000-12-15,LKRUSD,82.35
2000-12-15,MXNUSD,9.409
2000-12-15,MYRUSD,3.8
2000-12-15,NOKUSD,9.028
2000-12-15,NZDUSD,2.337
2000-12-15,SEKUSD,9.6
2000-12-15,SGDUSD,1.7355
2000-12-15,THBUSD,43.45
2000-12-15,TWDUSD,33.1
2000-12-15,ZARUSD,7.69
2000-12-18,AUDUSD,1.8464
2000-12-18,BRLUSD,1.953
2000-12-18,CADUSD,1.5254
2000-12-18,CHFUSD,1.6845
2000-12-18,CNYUSD,8.2774
2000-12-18,DKKUSD,8.353
2000-12-18,EURUSD,1.1199
2000-12-18,GBPUSD,0.6813
2000-12-18,HKDUSD,7.8
2000-12-18,INRUSD,46.79
2000-12-18,JPYUSD,112.06
2000-12-18,KRWUSD,1206.0
